epoch,train_loss,train_acc,test_loss,test_acc
1,1.5545025308609008,42.958333333333336,1.0646006092071534,61.42
2,0.8951361607869466,70.14166666666667,0.6338291302204132,80.35
3,0.5920121296246846,81.37833333333333,0.5072143489837646,82.3
4,0.4206170036156972,87.09333333333333,0.3233345703125,90.41
5,0.3360036157608032,89.62166666666667,0.2900631670236587,90.66
6,0.2898168173154195,91.04666666666668,0.2735783433198929,91.31
7,0.2585315784533818,92.16166666666666,0.2083951084315776,93.47
8,0.2289138353983561,93.01666666666668,0.1867352883338928,94.15
9,0.2060273259162902,93.73833333333332,0.1808919622898102,94.29
10,0.192130615345637,94.145,0.182753354626894,94.12
