epoch,train_loss,train_acc,test_loss,test_acc
1,2.301560504023234,11.188333333333333,2.30108070640564,11.35
2,2.3013896991729736,11.236666666666666,2.301144620513916,11.35
3,2.3014064982096354,11.236666666666666,2.3011180503845217,11.35
4,2.3013765926361085,11.236666666666666,2.301078744506836,11.35
5,2.3013980907440184,11.236666666666666,2.3011606647491454,11.35
6,2.30138968556722,11.236666666666666,2.300983871078491,11.35
7,2.3013112997690834,11.236666666666666,2.3011398067474365,11.35
8,2.3008182800292967,11.236666666666666,2.2995089893341065,11.35
9,2.271737993367513,15.91,2.193639742279053,20.02
10,2.0250810131708783,23.281666666666663,1.7703180431365966,29.18
