epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.056873083114624,,469.0,,,,,False,128.0,128.0,1.8405583707809448,0.6719
2,eval,,,,,,,43.99795413017273,,938.0,,,,,False,128.0,128.0,1.395085718345642,0.781
3,eval,,,,,,,65.54758930206299,,1407.0,,,,,False,128.0,128.0,1.0422365550994872,0.8214
4,eval,,,,,,,86.54297876358032,,1876.0,,,,,False,128.0,128.0,0.8118515752792358,0.845
5,eval,,,,,,,108.83524632453918,,2345.0,,,,,False,128.0,128.0,0.6684463351726532,0.8606
6,eval,,,,,,,131.22011280059814,,2814.0,,,,,False,128.0,128.0,0.5780533745765686,0.8715
7,eval,,,,,,,154.81218147277832,,3283.0,,,,,False,128.0,128.0,0.5183485441684723,0.88
8,eval,,,,,,,179.1294755935669,,3752.0,,,,,False,128.0,128.0,0.4767043058872223,0.885
9,eval,,,,,,,203.96186757087708,,4221.0,,,,,False,128.0,128.0,0.4459906823635101,0.8887
10,eval,,,,,,,229.7403268814087,,4690.0,,,,,False,128.0,128.0,0.422172000837326,0.8928
