epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.57501745223999,,469.0,,,,,False,128.0,128.0,1.7964477828979493,0.6946
2,eval,,,,,,,44.09960985183716,,938.0,,,,,False,128.0,128.0,1.3496532215118409,0.7813
3,eval,,,,,,,66.54771566390991,,1407.0,,,,,False,128.0,128.0,1.008285918712616,0.8259
4,eval,,,,,,,88.60003066062927,,1876.0,,,,,False,128.0,128.0,0.7859805346488953,0.8503
5,eval,,,,,,,111.18968677520752,,2345.0,,,,,False,128.0,128.0,0.6506627137660981,0.8633
6,eval,,,,,,,134.71182703971863,,2814.0,,,,,False,128.0,128.0,0.5648337956905365,0.8731
7,eval,,,,,,,159.4703025817871,,3283.0,,,,,False,128.0,128.0,0.5084714715480805,0.8796
8,eval,,,,,,,186.54482293128967,,3752.0,,,,,False,128.0,128.0,0.4692837633132934,0.8848
9,eval,,,,,,,214.25155234336853,,4221.0,,,,,False,128.0,128.0,0.4403568106651306,0.8889
10,eval,,,,,,,241.1058509349823,,4690.0,,,,,False,128.0,128.0,0.4180392600059509,0.8908
