epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,22.27459216117859,,469.0,,,,,False,128.0,128.0,1.8588686555862424,0.6349
2,eval,,,,,,,43.506288051605225,,938.0,,,,,False,128.0,128.0,1.4125843963623046,0.7426
3,eval,,,,,,,65.5700466632843,,1407.0,,,,,False,128.0,128.0,1.060528985309601,0.8014
4,eval,,,,,,,87.49783039093018,,1876.0,,,,,False,128.0,128.0,0.822141069984436,0.838
5,eval,,,,,,,109.8445439338684,,2345.0,,,,,False,128.0,128.0,0.6725189727306365,0.8577
6,eval,,,,,,,134.82463192939758,,2814.0,,,,,False,128.0,128.0,0.5788495820522308,0.8694
7,eval,,,,,,,159.8366072177887,,3283.0,,,,,False,128.0,128.0,0.5172165523052216,0.8773
8,eval,,,,,,,185.89753580093384,,3752.0,,,,,False,128.0,128.0,0.4745153535842895,0.8833
9,eval,,,,,,,212.5794312953949,,4221.0,,,,,False,128.0,128.0,0.4436185901641846,0.8874
10,eval,,,,,,,240.66093254089355,,4690.0,,,,,False,128.0,128.0,0.4198739070653915,0.8924
