epoch,phase,seed,torch_version,cuda_available,device,cudnn_deterministic,cudnn_benchmark,time_sec,batch,global_step,train_loss,grad_norm,update_norm,lr,tainted,effective_batch_size,original_batch_size,test_loss,test_accuracy
1,eval,,,,,,,21.85318756103516,,469.0,,,,,False,128.0,128.0,1.7964477828979493,0.6946
2,eval,,,,,,,43.53146195411682,,938.0,,,,,False,128.0,128.0,1.3496532215118409,0.7813
3,eval,,,,,,,65.53097176551819,,1407.0,,,,,False,128.0,128.0,1.008285918712616,0.8259
4,eval,,,,,,,86.27036595344543,,1876.0,,,,,False,128.0,128.0,0.7859805346488953,0.8503
5,eval,,,,,,,108.89709234237672,,2345.0,,,,,False,128.0,128.0,0.6506627137660981,0.8633
6,eval,,,,,,,133.16332507133484,,2814.0,,,,,False,128.0,128.0,0.5648337956905365,0.8731
7,eval,,,,,,,159.2144935131073,,3283.0,,,,,False,128.0,128.0,0.5084714715480805,0.8796
8,eval,,,,,,,186.1473150253296,,3752.0,,,,,False,128.0,128.0,0.4692837633132934,0.8848
9,eval,,,,,,,213.0903947353363,,4221.0,,,,,False,128.0,128.0,0.4403568106651306,0.8889
10,eval,,,,,,,241.26727437973025,,4690.0,,,,,False,128.0,128.0,0.4180392600059509,0.8908
