epoch,train_acc,test_acc,train_loss,test_loss
1,89.88,86.35,0.46757070508003234,0.5825949420928955
2,92.77,88.6,0.3883924611568451,0.5016730189323425
3,94.18,90.3,0.3445546404838562,0.457080331325531
4,95.39,91.05,0.30447679495811464,0.41763192701339724
5,96.11,91.65,0.2800862834453583,0.3978589038848877
6,96.6,91.95,0.2620495453119278,0.37818632555007936
7,97.24,92.75,0.2462256413936615,0.36539902901649474
8,97.71,93.05,0.2371413764476776,0.3544268317222595
9,97.99,93.2,0.22118917803764343,0.34452394032478334
10,98.21,93.85,0.22298002171516418,0.3445272262096405
