epoch,train_acc,test_acc,train_loss,test_loss
1,90.5,86.95,0.3281004334568977,0.4388436756134033
2,92.84,88.7,0.2581789550542831,0.3797168784141541
3,94.25,90.15,0.20180058925151825,0.3252951416969299
4,95.49,91.2,0.17082615447044372,0.3038777129650116
5,96.06,91.25,0.1423409210920334,0.2807929265499115
6,96.6,91.15,0.12982408427000044,0.2679515821933746
7,97.43,92.0,0.107064564204216,0.24971478414535522
8,97.9,92.45,0.09011937022209167,0.23560293674468993
9,97.95,92.15,0.08221096160411835,0.2331959309577942
10,98.41,92.5,0.07639248747229577,0.2294046393632889
